-nya	PRP
,	Z
pp	NN
yang	SC
harap	VB
selesai	VB
tahun	NN
depan	NN
itu	PR
nanti	NN
-nya	PRP
juga	RB
libat	VB
perintah daerah	NN
dalam	IN
beri	NN
insentif	NN
,	Z
utama	JJ
atas	IN
manfaat	NN
tata ruang	NN
di	IN
wilayah	NN
.	Z

besar	NN
dan	CC
jenis	NN
mudah	NN
yang	SC
beri	VB
juga	RB
akan	MD
tentu	VB
oleh	IN
masing-masing	CD
pemda	NN
,	Z
kata	VB
-nya	PRP
.	Z

turut	IN
pasal	NN
118	CD
pp	NN
sebut	PR
,	Z
selain	IN
insentif	NN
,	Z
tentu	RB
saja	RB
ada	VB
disinsentif	JJ
atau	CC
laksana	NN
bangun	NN
atau	CC
investasi	NN
yang	SC
salah	VB
rtrw	NN
seperti	IN
kena	NN
pajak	NN
yang	SC
tinggi	JJ
,	Z
batas	NN
sedia	NN
infrastruktur	NN
,	Z
kena	NN
kompensasi	NN
dan	CC
penalti	NN
.	Z

badan	NNP
pusat	NNP
statistik	NNP
bps	NNP
catat	VB
inflasi	NN
pada	IN
mei	NNP
2008	CD
catat	VB
1 41	CD
persen	CD
akibat	NN
naik	NN
harga	NN
bahan bakar	NN
minyak	NN
bbm	NN
dan	CC
spekulasi	NN
jelang	IN
naik	NN
harga	NN
bbm	NN
.	Z

kepala	NNP
bps	NNP
rusman	NNP
heriawan	NNP
di	IN
jakarta	NNP
,	Z
senin	NNP
kata	VB
,	Z
inflasi	NN
tahun	NN
kalender	NN
januari	NNP
-	Z
mei	NNP
ada	VB
pada	IN
5 47	CD
persen	CD
dan	CC
inflasi	NN
tahun	NN
year	FW
on	FW
year	FW
besar	JJ
10 38	CD
persen	CD
.	Z

untuk	SC
pertama	OD
kali	NN
-nya	PRP
sejak	IN
oktober	NNP
2005	CD
,	Z
naik	NN
harga	NN
bbm	NN
belum	SC
-nya	PRP
,	Z
seluruh	CD
45	CD
kota	NN
alami	VB
inflasi	NN
,	Z
kata	VB
rusman	NNP
.	Z

bps	NNP
catat	VB
,	Z
naik	NN
harga	NN
besar	JJ
lihat	VB
pada	IN
kelompok	NN
transportasi	NN
,	Z
komunikasi	NN
,	Z
dan	CC
jasa	NN
uang	NN
2 23	CD
persen	CD
,	Z
kelompok	NN
bahan makan	NN
1 72	CD
persen	CD
,	Z
serta	CC
kelompok	NN
rumah	NN
,	Z
air	NN
,	Z
listrik	NN
,	Z
gas	NN
,	Z
dan	CC
bahan bakar	NN
1 58	CD
persen	CD
.	Z

pada	IN
mei	NNP
jadi	VB
naik	NN
harga	NN
premium	NN
8 59	CD
persen	CD
dari	IN
harga	NN
pada	IN
bulan	NN
april	NNP
rp	SYM
4 500	CD
jadi	VB
rp	SYM
4 887	CD
,	Z
yaitu	SC
harga	NN
rata	JJ
premium	NN
pada	IN
mei	NNP
sehingga	SC
sumbang	NN
hadap	IN
inflasi	NN
0 29	CD
persen	CD
dari	IN
1 41	CD
persen	CD
,	Z
kata	VB
-nya	PRP
.	Z

naik	NN
harga	NN
premium	NN
rata	JJ
rp	SYM
4 887	CD
itu	PR
,	Z
kata	VB
-nya	PRP
,	Z
hitung	VB
dengan	IN
guna	VB
harga	NN
rp	SYM
4 500	CD
lama	IN
23	CD
hari	NN
dan	CC
harga	NN
rp	SYM
6 000	CD
lama	IN
8	CD
hari	NN
sisa	VB
.	Z

sumbang	NN
inflasi	NN
besar	JJ
dua	OD
,	Z
kata	VB
-nya	PRP
,	Z
adalah	VB
gas	NN
elpiji	NN
besar	JJ
0 18	CD
persen	CD
dan	CC
hal	NN
itu	PR
jadi	VB
karena	SC
jadi	VB
-nya	PRP
langka	NN
pasok	NN
.	Z

bps	NNP
catat	VB
,	Z
harga	NN
tabung	NN
3	CD
kg	NND
di	IN
tingkat	NN
konsumen	NN
pada	IN
mei	NNP
rata	JJ
besar	JJ
rp	SYM
17 500	CD
dari	IN
rp	SYM
15 000	CD
pada	IN
bulan	NN
belum	SC
-nya	PRP
.	Z
sedang	CC
harga	NN
tabung	NN
12	CD
kg	NND
catat	VB
besar	JJ
rp	SYM
65 000	CD
,	Z
dari	IN
bulan	NN
lalu	CC
rp	SYM
55 000	CD
.	Z

sedang	CC
faktor	NN
tiga	OD
adalah	VB
naik	NN
harga	NN
beras	NN
yang	SC
sumbang	VB
0 13	CD
persen	CD
pada	IN
inflasi	NN
mei	NNP
.	Z

naik	NN
harga	NN
beras	NN
ini	PR
jadi	VB
di	IN
seluruh	CD
kota	NN
,	Z
dengan	IN
naik	NN
besar	JJ
di	IN
banten	NNP
8 83	CD
persen	CD
,	Z
kata	VB
-nya	PRP
.	Z

dia	PRP
kata	VB
,	Z
benar	RB
faktor	NN
spekulasi	NN
karena	SC
ketidakpastian	NN
naik	NN
sendiri	PRP
sudah	MD
sumbang	VB
inflasi	NN
yang	SC
cukup	RB
besar	JJ
,	Z
yaitu	SC
sekitar	IN
0 5	CD
persen	CD
.	Z

jadi	VB
kalau	SC
putus	VB
tidak	NEG
naik	VB
pun	RP
,	Z
sudah	MD
ada	VB
sumbang	NN
inflasi	NN
0 5	CD
persen	CD
dari	IN
spekulasi	NN
,	Z
kata	VB
-nya	PRP
.	Z

dengan	IN
demikian	PR
,	Z
kata	VB
-nya	PRP
,	Z
sulit	JJ
bagi	IN
perintah	NN
untuk	SC
capai	VB
target	NN
11	CD
persen	CD
inflasi	NN
pada	IN
akhir	NN
tahun	NN
2008	CD
karena	SC
tekan	NN
inflasi	NN
yang	SC
sangat	RB
berat	JJ
sejak	IN
juli	NNP
hingga	IN
desember	NNP
nanti	NN
.	Z

kurs	NN
rupiah	NN
hadap	IN
dolar	NN
as	NNP
di	IN
pasar	NN
spot	NNP
antar	IN
bank	NN
jakarta	NNP
,	Z
selasa	NNP
sore	NN
naik	VB
dekat	VB
angka	NN
rp	SYM
9 3	CD
per	IN
dolar	NN
as	NNP
,	Z
karena	SC
aktif	JJ
-nya	PRP
bank	NNP
indonesia	NNP
bi	NNP
main	VB
di	IN
pasar	NN
laku	VB
intervensi	NN
pasar	NN
.	Z

intervensi	NN
bi	NNP
ke	IN
pasar	NN
nilai	VB
cukup	RB
efektif	JJ
,	Z
sehingga	SC
rupiah	NN
terus	RB
kuat	VB
hingga	SC
dekat	VB
angka	NN
rp	SYM
9 3	CD
per	IN
dolar	NN
as	NNP
,	Z
meski	SC
naik	NN
-nya	PRP
jalan	VB
lambat	JJ
,	Z
kata	VB
analis	NNP
valas	NNP
pt	NNP
bank	NNP
himpun	NNP
saudara	NNP
tbk	NNP
,	Z
rully	NNP
nova	NNP
di	IN
jakarta	NNP
,	Z
selasa	NNP
.	Z

nilai	NN
tukar	VB
rupiah	NN
hadap	IN
dolar	NN
as	NNP
kuat	VB
jadi	VB
rp	SYM
9 303	CD
/	Z
9 305	CD
banding	VB
tutup	NN
hari	NN
belum	SC
-nya	PRP
rp	SYM
9 313	CD
/	Z
9 326	CD
per	IN
dolar	NN
as	NNP
atau	CC
naik	VB
10	CD
poin	NN
.	Z

turut	IN
dia	PRP
,	Z
bi	NNP
ingin	VB
rupiah	NN
ada	VB
di bawah	VB
angka	NN
rp	SYM
9 3	CD
per	IN
dolar	NN
as	NNP
,	Z
karena	SC
mata uang	NN
lokal	JJ
itu	PR
apabila	SC
ada	VB
di bawah	VB
angka	NN
itu	PR
nilai	VB
cukup	RB
aman	JJ
.	Z

karena	SC
itu	PR
,	Z
rupiah	NN
wajar	JJ
kuat	VB
hingga	SC
terus	RB
dekat	VB
angka	NN
rp	SYM
9 3	CD
per	IN
dolar	NN
as	NNP
,	Z
ujar	VB
-nya	PRP
.	Z

rupiah	NN
,	Z
lanjut	VB
dia	PRP
harus	RB
sudah	MD
ada	VB
di bawah	VB
angka	NN
rp	SYM
9 3	CD
per	IN
dolar	NN
as	NNP
lihat	VB
dolar	NN
as	NNP
di	IN
pasar	NN
global	JJ
masih	MD
lemah	VB
,	Z
utama	JJ
hadap	IN
euro	NN
dan	CC
yen	NN
.	Z

ia	PRP
kata	VB
,	Z
kuat	VB
rupiah	NN
dukung	VB
telah	SC
lembaga	NNP
jamin	NNP
simpan	NNP
lps	NNP
naik	VB
suku	NN
bunga	NN
-nya	PRP
dari	IN
8 25	CD
persen	CD
jadi	VB
8 50	CD
persen	CD
.	Z

naik	NN
suku	NN
bunga	NN
lps	NNP
itu	PR
rupa	VB
faktor	NN
utama	JJ
yang	SC
picu	VB
rupiah	NN
naik	VB
yang	SC
dukung	VB
oleh	IN
baik	VB
-nya	PRP
bursa saham	NN
regional	JJ
,	Z
ujar	VB
-nya	PRP
.	Z

naik	NN
bunga	NN
lps	NNP
yang	SC
picu	VB
oleh	IN
naik	VB
suku	NN
bunga	NN
acu	NN
bi	NNP
rate	FW
kira	VB
akan	MD
dorong	VB
investor	NN
asing	JJ
aktif	JJ
tempat	VB
dana	NN
-nya	PRP
di	IN
pasar	NN
domestik	JJ
.	Z

jumlah	CD
investor	NN
dari	IN
kawasan	NN
timur	NNP
tengah	NNP
juga	RB
telah	MD
laku	VB
bagai	CD
investasi	NN
utama	JJ
di	IN
sektor	NN
perban	NN
,	Z
kata	VB
-nya	PRP
.	Z

selain	IN
itu	PR
,	Z
28	CD
analis	NN
perban	NN
dan	CC
fund	FW
manager	FW
dari	IN
australia	NNP
laku	VB
road	FW
show	FW
ke	IN
indonesia	NNP
untuk	SC
jajak	VB
lebih jauh	JJ
investasi	NN
,	Z
telah	SC
buat	VB
bank	NN
patungan	VB
dengan	IN
panin	NNP
bank	NNP
.	Z

kami	PRP
optimis	NN
tumbuh ekonomi	NN
nasional	JJ
akan	MD
tumbuh	VB
dengan	IN
cepat	JJ
,	Z
lihat	VB
tinggi	JJ
-nya	PRP
minat	NN
investor	NN
asing	JJ
tempat	VB
dana	NN
-nya	PRP
di	IN
dalam negeri	NN
,	Z
kata	VB
-nya	PRP
.	Z

cadang	NN
devisa	NN
ri	NNP
akan	MD
tambah	VB
besar	JJ
dengan	IN
ada	NN
jual	NN
/	Z
terbit	NN
obligasi	NN
internasional	JJ
besar	JJ
2 2	CD
miliar	CD
dolar	NN
as	NNP
pada	IN
juni	NNP
2008	CD
ini	PR
.	Z

kami	PRP
tidak	NEG
libat	VB
langsung	RB
dalam	IN
'	Z
roadshow	FW
'	Z
terbit	NN
obligasi	NN
internasional	JJ
ini	PR
,	Z
tapi	CC
ini	PR
akan	MD
tingkat	VB
cadang	NN
devisa	NN
kita	PRP
,	Z
kata	VB
deputi	NNP
gubernur	NNP
bank	NNP
indonesia	NNP
bi	NNP
,	Z
b	NNP
hartadi	NNP
a	NNP
sarwono	NNP
di	IN
jakarta	NNP
,	Z
rabu	NNP
.	Z

perintah	NN
terbit	VB
obligasi	NN
internasional	JJ
dalam	IN
tiga	CD
jenis	NND
yaitu	SC
indo	NNP
14	CD
besar	JJ
300	CD
juta	CD
dolar	NN
as	NNP
,	Z
indo	NNP
18	CD
besar	JJ
900	CD
juta	CD
dolar	NN
as	NNP
,	Z
dan	CC
indo	NNP
8	CD
besar	JJ
1	CD
miliar	CD
dolar	NN
as	NNP
.	Z

besar	JJ
-nya	PRP
bunga	NN
atas	IN
obligasi	NN
internasional	JJ
itu	PR
adalah	VB
besar	JJ
7 75	CD
persen	CD
.	Z

saat	NN
roadshow	FW
kami	PRP
tidak	NEG
libat	VB
langsung	RB
.	Z

itu	PR
urus	NN
perintah	NN
selaku	IN
'	Z
issuer	FW
'	Z
terbit	NN
,	Z
kata	VB
hartadi	NNP
.	Z

sementara	SC
kepala	NNP
badan	NNP
bijak	NN
fiskal	NNP
departemen	NNP
uang	NNP
bkf	NNP
anggito	NNP
abimanyu	NNP
ketika	SC
tanya	VB
apakah	SC
jumlah	NN
itu	PR
tidak	NEG
terlalu	RB
besar	JJ
,	Z
kata	VB
,	Z
jumlah	NN
itu	PR
sesuai	JJ
minta	NN
pasar	NN
.	Z
itu	PR
sesuai	JJ
minta	NN
pasar	NN
,	Z
kata	VB
anggito	NNP
singkat	JJ
.	Z

terbit	NN
obligasi	NN
rupa	VB
langkah	NN
perintah	NN
untuk	SC
penuh	VB
bagi	CD
biaya	NN
apb	X
.	Z

perintah	NN
kira	VB
bahwa	SC
dasar	VB
timbang	NN
kondisi	NN
akhir	JJ
hingga	IN
mei	NNP
2008	CD
,	Z
realisasi	NN
defisit	NN
lama	IN
tahun anggar	NN
2008	CD
akan	MD
capai	VB
rp	SYM
82 3	CD
triliun	CD
atau	CC
1 8	CD
persen	CD
dari	IN
pdb	NN
.	Z

angka	NN
defisit	NN
itu	PR
oleh	VB
dari	IN
hitung	NN
anggar dapat	NN
dan	CC
hibah	NN
negara	NN
yang	SC
akan	MD
capai	VB
rp	SYM
937 8	CD
triliun	CD
dan	CC
belanja	NN
negara	NN
yang	SC
akan	MD
capai	VB
rp	SYM
1 020 1	CD
triliun	CD
.	Z

belum	SC
-nya	PRP
apbnp	NN
2008	CD
tetap	VB
dapat	NN
negara	NN
dan	CC
hibah	NN
besar	JJ
rp	SYM
895	CD
triliun	CD
dan	CC
belanja	NN
negara	NN
besar	JJ
rp	SYM
989 3	CD
triliun	CD
sehingga	SC
dapat	VB
defisit	NN
2 1	CD
persen	CD
dari	IN
produk	NN
domestik	JJ
bruto	NN
pdb	NN
.	Z

lembaga	NNP
peringkat	NNP
efek	NNP
internasional	NNP
fitch	NNP
ratings	NNP
,	Z
jumat	NNP
,	Z
beri	VB
peringkat	NN
nasional	JJ
jangka panjang	NN
a	SYM
idn	SYM
untuk	SC
pt	NNP
bank	NNP
syariah	NNP
muamalat	NNP
indonesia	NNP
tbk	NNP
muamalat	NNP
,	Z
dengan	IN
prospek	NN
stabil	JJ
.	Z

dalam	IN
siar pers	NN
lembaga	NN
yang	SC
bas	VB
di	IN
singapura	NNP
itu	PR
,	Z
fitch	NNP
juga	RB
beri	VB
peringkat	NN
ekspektasi	NN
a	SYM
minus	JJ
idn	SYM
untuk	SC
obligasi	NN
subordinasi	NN
mudarabah	FW
yang	SC
akan	MD
terbit	VB
oleh	IN
muamalat	NNP
dengan	IN
nilai	NN
rp	SYM
400	CD
miliar	CD
,	Z
jangka	NN
waktu	NN
10	CD
tahun	NN
dengan	IN
opsi	NN
beli	NN
kembali	VB
pada	IN
akhir	NN
tahun	NN
lima	OD
.	Z

peringkat	NN
muamalat	NNP
cermin	VB
posisi	NN
-nya	PRP
bagai	IN
bank	NN
besar	JJ
dua	OD
di	IN
industri	NN
perban	NN
syariah	X
di	IN
indonesia	NNP
yang	SC
meski	SC
masih	MD
kecil	JJ
tetapi	CC
kembang	VB
dengan	IN
cepat	JJ
,	Z
profitabilitas	NN
baik	JJ
dan	CC
kualitas	NN
biaya	NN
baik	VB
.	Z

sebut	VB
-nya	PRP
,	Z
bagai	IN
bank	NN
besar	JJ
dua	OD
dengan	IN
pangsa pasar	NN
besar	JJ
29	CD
persen	CD
dari	IN
aset	NN
total	NN
perban	NN
syariah	X
per	IN
akhir	NN
desember	NNP
2007	CD
meski	SC
pangsa pasar	NN
-nya	PRP
hanya	RB
0 5	CD
persen	CD
dari	IN
aset	NN
total	NN
industri	NN
perban	NN
cara	IN
seluruh	NN
,	Z
margin	NN
biaya	NN
bersih	JJ
muamalat	NNP
tingkat	VB
jadi	VB
7 9	CD
persen	CD
pada	IN
2007	CD
dari	IN
6 4	CD
persen	CD
pada	IN
2004	CD
berkat	SC
struktur	NN
dana	NN
yang	SC
lebih	RB
baik	JJ
.	Z

porsi	NN
dana	NN
biaya	VB
lebih	RB
rendah	JJ
tingkat	VB
jadi	VB
sekitar	IN
50	CD
persen	CD
dari	IN
total	NN
dana	NN
per	IN
akhir	NN
2007	CD
dari	IN
sekitar	IN
38	CD
persen	CD
per	IN
akhir	NN
2004	CD
.	Z

aset	NN
muamalat	NNP
juga	RB
tumbuh	VB
cepat	JJ
,	Z
yaitu	SC
besar	JJ
38	CD
persen	CD
per	IN
tahun	NN
antara	IN
2002	CD
sampai	SC
2007	CD
,	Z
berkat	SC
ekspansi	NN
jaring	NN
distribusi	NN
di mana	SC
jumlah	NN
jaring	NN
distribusi	NN
muamalat	NNP
tambah	VB
jadi	VB
213	CD
kantor	NN
pada	IN
akhir	NN
2007	CD
dari	IN
66	CD
kantor	NN
pada	IN
akhir	NN
2002	CD
.	Z

rasio	NN
biaya	NN
masalah	VB
kotor	JJ
turun	VB
jadi	VB
3 0	CD
persen	CD
dari	IN
biaya	NN
total	NN
per	IN
akhir	NN
2007	CD
perban	NN
syariah	X
:	Z
4 1	CD
persen	CD
dari	IN
5 7	CD
persen	CD
per	IN
akhir	NN
2006	CD
berkat	SC
usaha	NN
restrukturisasi	NN
yang	SC
dukung	VB
oleh	IN
kondisi	NN
makroekonomi	NN
yang	SC
lebih	RB
baik	JJ
.	Z

jumlah	NN
biaya	NN
masalah	VB
turun	VB
jadi	VB
rp	SYM
255	CD
miliar	CD
per	IN
akhir	NN
2007	CD
dari	IN
rp	SYM
379	CD
miliar	CD
per	IN
akhir	NN
2006	CD
.	Z

cadang	NN
biaya	NN
masalah	VB
tingkat	VB
jadi	VB
sekitar	IN
88 5	CD
persen	CD
dari	IN
biaya	NN
masalah	VB
per	IN
akhir	NN
2007	CD
dari	IN
sekitar	IN
33 8	CD
persen	CD
per	IN
akhir	NN
2006	CD
,	Z
dan	CC
ini	PR
akan	MD
bantu	VB
muamalat	NNP
dalam	IN
hadap	VB
mungkin	NN
naik	VB
-nya	PRP
biaya	NN
masalah	VB
ingat	VB
kondisi	NN
ekonomi	NN
yang	SC
lebih	RB
berat	JJ
pada	IN
2008	CD
.	Z

rasio	NN
modal	NN
muamalat	NNP
ada	VB
di bawah	VB
rata	JJ
industri	NN
,	Z
dengan	IN
car	FW
total	NN
yang	SC
turun	VB
jadi	VB
10 7	CD
persen	CD
per	IN
akhir	NN
2007	CD
dari	IN
14 2	CD
persen	CD
per	IN
akhir	NN
2006	CD
industri	NN
perban	NN
:	Z
19 2	CD
persen	CD
per	IN
akhir	NN
2007	CD
karena	SC
biaya	NN
yang	SC
tumbuh	VB
cepat	JJ
dan	CC
rasio	NN
bayar	NN
dividen	NN
yang	SC
tinggi	JJ
78	CD
persen	CD
antara	IN
2004	CD
-	Z
2006	CD
.	Z

rencana	NN
terbit	NN
obligasi	NN
pada	IN
2008	CD
dan	CC
terbit	NN
saham	NN
baru	JJ
pada	IN
2009	CD
harap	VB
akan	MD
kuat	VB
modal	NN
muamalat	NNP
dan	CC
tingkat	VB
car	FW
total	NN
di	IN
atas	NN
target	NN
internal	JJ
yaitu	SC
minimal	JJ
12	CD
persen	CD
.	Z

muamalat	NNP
diri	VB
pada	IN
1991	CD
bagai	IN
bank syariah	NN
pertama	OD
di	IN
indonesia	NNP
.	Z

bank	NNP
bangun	NNP
islam	NNP
idb	NNP
suntik	VB
modal	NN
pada	IN
1999	CD
kemudian	CC
jadi	VB
pegang saham	NN
besar	JJ
yaitu	SC
28 01	CD
persen	CD
per	IN
akhir	NN
2007	CD
.	Z

pegang	NN
saham	NN
besar	JJ
lain	JJ
-nya	PRP
adalah	VB
boubyan	NNP
bank	NNP
kuwait	NNP
21 28	CD
persen	CD
dan	CC
atwill	NNP
holding	NNP
limited	NNP
15 32	CD
persen	CD
.	Z

perintah	NN
tidak	NEG
akan	MD
ubah	VB
skenario	NN
biaya	NN
defisit	NN
anggar	NN
,	Z
meski	SC
jadi	VB
turun	NN
defisit	NN
anggar	NN
dalam	IN
apbn	NN
p	NN
2008	CD
besar	JJ
rp	SYM
12 2	CD
triliun	CD
jadi	VB
rp	SYM
82 3	CD
triliun	CD
atau	CC
1 8	CD
dari	IN
pdb	NN
.	Z

itu	PR
kan	RP
pagu	NN
.	Z
nah	UH
pagu	NN
itu	PR
maksimum	NN
.	Z

kalau	SC
nanti	NN
tidak	NEG
perlu	VB
,	Z
ya	UH
tidak	NEG
kita	PRP
tarik	VB
,	Z
kata	VB
kepala	NNP
badan	NNP
bijak	NNP
fiskal	NNP
depkeu	NNP
,	Z
anggito	NNP
abimanyu	NNP
,	Z
di	IN
jakarta	NNP
,	Z
senin	NNP
.	Z

dengan	IN
demikian	PR
,	Z
kata	VB
-nya	PRP
,	Z
skenario	NN
biaya	NN
defisit	NN
tetap	RB
target	VB
tari	NN
pinjam	NN
program	NN
besar	JJ
2 9	CD
miliar	CD
dolar	NN
as	NNP
,	Z
dan	CC
terbit	NN
surat harga	NN
negara	NN
sbn	NNP
netto	FW
rp	SYM
117	CD
triliun	CD
,	Z
serta	CC
privatisasi	NN
rp	SYM
500	CD
miliar	CD
.	Z

tanya	VB
tentang	IN
pilih	NN
tari	NN
pinjam	NN
program	NN
dan	CC
terbit	NN
sbn	NNP
kait	VB
dengan	IN
situasi	NN
pasar	NN
surat	NN
utang	NN
negara	NN
,	Z
anggito	NNP
jelas	VB
depkeu	NNP
akan	MD
tetap	RB
tarik	VB
dua	CD
sumber	NN
biaya	NN
sebut	PR

dalam	IN
kondisi	NN
seperti	IN
ini	PR
,	Z
ya	UH
kita	PRP
laku	VB
'	Z
in	FW
-	Z
between	FW
'	Z
.	Z

terbit	NN
sbn	NNP
tetap	RB
kita	PRP
laku	VB
dengan	IN
konsekuensi	NN
biaya	NN
yang	SC
lebih	RB
mahal	JJ
,	Z
tetapi	CC
pada	IN
tingkat	NN
yang	SC
bisa	MD
terima	VB
,	Z
kata	VB
-nya	PRP
.	Z

sedang	CC
jika	SC
tidak	NEG
tarik	VB
pinjam	NN
,	Z
jelas	VB
-nya	PRP
,	Z
maka	SC
akan	MD
buat	VB
tumbuh ekonomi	NN
akan	MD
kurang	VB
karena	SC
pinjam	NN
itu	PR
guna	VB
untuk	SC
bangun infrastruktur	NN

pt	NNP
aneka	NNP
tambang	NNP
tbk	NNP
antam	NNP
gandeng	VB
bhp	NNP
biliton	NNP
untuk	SC
garap	VB
tambang	NN
nikel	NN
laterit	NN
.	Z

untuk	SC
itu	PR
,	Z
persero	NN
telah	MD
menandatangani	VB
janji	NNP
usaha	NNP
patungan	VB
joint	NNP
venture	NNP
agreement	NNP
/	Z
jva	NNP
dengan	IN
bhp	NNP
billiton	NNP
untuk	SC
kembang	VB
sumber daya	NN
nikel	NN
laterit	NN
di	IN
kawasan	NN
timur	NN
indonesia	NNP
.	Z

struktur	NN
milik	NN
jva	NNP
dengan	IN
bhp	NNP
billiton	NNP
adalah	VB
50	CD
:	Z
50	CD
.	Z

penandatanganan	NN
jva	NNP
laku	VB
di	IN
jakarta	NNP
oleh	IN
direktur	NNP
utama	NNP
antam	NNP
,	Z
d	NNP
aditya	NNP
sumanagara	NNP
dan	CC
jimmy	NNP
wilson	NNP
,	Z
presiden	NNP
stainless	NNP
steel	NNP
materials	NNP
bhp	NNP
billiton	NNP
,	Z
kata	VB
sekretaris	NNP
usaha	NNP
antam	NNP
,	Z
bimo	NNP
budi	NNP
satryo	NNP
,	Z
di	IN
jakarta	NNP
,	Z
rabu	NNP
.	Z

jva	NNP
antara	IN
antam	NNP
dan	CC
bhp	NNP
billiton	NNP
sifat	VB
conditional	FW
,	Z
di	IN
antara	NN
-nya	PRP
tuju	NN
dari	IN
board	FW
bhp	NNP
billiton	NNP
.	Z
putus	NNP
dari	IN
board	FW
bhp	NNP
billiton	NNP
harap	VB
terima	VB
pada	IN
bulan	NN
depan	NN
.	Z

penandatanganan	NN
jva	NNP
rupa	VB
tindak lanjut	NN
dari	IN
penandatanganan	NN
heads	NNP
of	NNP
agreement	NNP
hoa	NNP
yang	SC
laku	VB
di	IN
perth	NNP
antara	IN
antam	NNP
dengan	IN
bhp	NNP
billiton	NNP
pada	IN
bulan	NN
februari	NNP
2007	CD
.	Z

langkah	NN
aliansi	NN
dengan	IN
bhp	NNP
billiton	NNP
jalan	NN
dengan	IN
strategi	NN
antam	NNP
untuk	SC
lang	VB
masuk	VB
lebih	RB
dalam	JJ
ke	IN
sektor	NN
hilir	NN
olah	NN
logam	NN
dengan	IN
teknologi	NN
yang	SC
lebih	RB
tinggi	JJ
.	Z

aliansi	NN
strategis	JJ
dengan	IN
bhp	NNP
billiton	NNP
ini	PR
juga	RB
harap	VB
akan	MD
kurang	VB
risiko	NN
serta	CC
biaya	NN
kembang	NN
deposit	NN
mineral	NN
,	Z
kata	VB
-nya	PRP
.	Z

departemen	NNP
uang	NNP
atur	VB
salur	NN
dana	NN
tingkat	NN
produktivitas	NN
dan	CC
produksi	NN
padi	NN
,	Z
jagung	NN
,	Z
dan	CC
kedelai	NN
kepada	IN
kelompok tani	NN
yang	SC
alokasi	NN
dana	NN
-nya	PRP
ada	VB
di	IN
ditjen	NNP
tanam	NNP
pangan	NNP
departemen	NNP
tani	NNP
deptan	NNP
,	Z
demikian	PR
salin	NN
atur	NNP
dirjen	NNP
bendahara	NNP
yang	SC
oleh	VB
antara	NNP
di	IN
jakarta	NNP
,	Z
jumat	NNP
.	Z

depkeu	NNP
atur	VB
salur	NN
dana	NN
itu	PR
lalu	IN
atur	NNP
dirjen	NNP
bendahara	NNP
nomor	NNP
per	NNP
-	NNP
11	NNP
/	NNP
pb	NNP
/	NNP
2008	NNP
tanggal	NN
2	CD
mei	NNP
2008	CD
tentang	IN
tunjuk	NN
laksana	NN
salur	NN
dan	CC
cair	NN
dana	NN
tingkat	NN
produktivitas	NN
dan	CC
produksi	NN
padi	NN
,	Z
jagung	NN
,	Z
dan	CC
kedelai	NN
lalu	IN
laksana	NN
sekolah	NN
lapang	JJ
kelola	NN
tanam	NN
dan	CC
sumber	NN
daya	NN
padu	VB
sl	NN
-	Z
ptt	NN
.	Z

dalam	IN
rangka	NN
dukung	VB
program	NN
perintah	NN
untuk	SC
tingkat	VB
produktivitas	NN
,	Z
produksi	NN
dan	CC
dapat	NN
serta	CC
sejahtera	NN
tani	NN
padi	NN
jagung	NN
,	Z
dan	CC
kedelai	NN
,	Z
deptan	NNP
alokasi	VB
dana	NN
untuk	SC
giat	NN
tingkat	NN
produksi	NN
dan	CC
produktivitas	NN
padi	NN
,	Z
jagung	NN
,	Z
kedelai	NN
lalu	IN
laksana	NN
sl	NN
-	Z
ptt	NN
dalam	IN
dipa	NN
tahun anggar	NN
2008	CD
.	Z

dana	NN
tingkat	NN
produksi	NN
dan	CC
produktivitas	NN
padi	NN
,	Z
jagung	NN
,	Z
dan	CC
kedelai	NN
lalu	IN
laksana	NN
sl	NN
-	Z
ptt	NN
,	Z
yang	SC
lanjut	CC
sebut	VB
dana	NN
bantu	NN
sl	NN
-	Z
ptt	NN
adalah	VB
dana	NN
yang	SC
alokasi	VB
oleh	IN
deptan	NNP
untuk	SC
dukung	VB
selenggara	NN
sl	NN
-	Z
ptt	NN
yang	SC
salur	VB
dengan	IN
pola	NN
bantu	NN
langsung	RB
masyarakat	NN
.	Z

dasar	VB
alokasi	NN
dana	NN
bantu	NN
sl	NN
-	Z
ptt	NN
di	IN
ditjen	NNP
tanam	NNP
pangan	NNP
deptan	NNP
,	Z
jabat	NN
buat	NN
komitmen	NN
aju	VB
surat	NN
minta	NN
bayar	NN
spp	NN
kepada	IN
jabat	NN
tanda tangan	NN
surat	NN
perintah	NN
bayar	VB
spm	NN
.	Z

lanjut	CC
jabat	NN
tanda tangan	NN
spm	NN
laku	VB
uji	NN
spp	NN
yang	SC
aju	VB
oleh	IN
jabat	NN
buat	NN
komitmen	NN
.	Z

dokumen	NN
spp	NN
yang	SC
uji	VB
liput	VB
dokumen	NN
dukung	NN
spp	NN
,	Z
sedia	NN
pagu	NN
anggar	NN
dalam	IN
dipa	NN
untuk	SC
oleh	VB
yakin	NN
bahwa	SC
tagih	NN
tidak	NEG
lampau	VB
batas	NN
